671293725	ui_text	GROUP 83 - Inter-Self Differences	第 83 组 - 个体间差异
258308597	ui_text	GROUP 84 - Simple Morality	第 84 组 - 简单道德
244210505	ui_text	GROUP 85 - Conversion	第 85 组 - 转化
472218874	ui_text	GROUP 86 - Feelings	第 86 组 - 感受
1085729759	ui_text	GROUP 87 - Love	第 87 组 - 爱
242250731	ui_text	GROUP 88 - Part & Whole	第 88 组 - 部分与整体
207710411	ui_text	GROUP 89 - Sensory Organ	第 89 组 - 感觉器官
1781538042	ui_text	GROUP 90 - Heat	第 90 组 - 热
1455330321	ui_text	GROUP 9 - Exponents	第 9 组 - 指数
243135394	ui_text	GROUP 91 - Ancient	第 91 组 - 远古
663153635	ui_text	GROUP 92 - Inside & Outside	第 92 组 - 内部与外部
178093127	ui_text	GROUP 93 - Planetary Structure	第 93 组 - 行星结构
1366786497	ui_text	GROUP 94 - Transformation	第 94 组 - 变换
321722119	ui_text	GROUP 95 - Sides / Faces	第 95 组 - 边／面
744906492	ui_text	GROUP 96 - Near & Far	第 96 组 - 远与近
200822400	ui_text	GROUP 97 - Planetary Orientation	第 97 组 - 行星朝向
1435858213	ui_text	GROUP 98 - Oceanic Evolution	第 98 组 - 海洋演化
1356347269	ui_text	GROUP 99 - Evolution	第 99 组 - 演化
1651951713	ui_text	GROUP 100 - Ecology	第 100 组 - 生态学
1056900168	ui_text	GROUP 10 - No Clue ??	第 10 组 - 毫无头绪？？
1549182947	ui_text	history	历史
1347644889	ui_text	formula to graph a circle:\nx^2 + y^2 = r^2\nwhere R is the radius	圆的图像公式：\nx^2 + y^2 = r^2\n其中 R 为半径
465862651	ui_text	CIRCLE\n\nA = (R^2) * PI\nP = 2 * PI * R\n	圆\n\nA = (R^2) * PI\nP = 2 * PI * R\n
832845115	ui_text	KEY:\nA = AREA\nP = PERIMETER\nS = SIDE LENGTH\nR = RADIUS\nB = BASE (WIDTH)\nH = HEIGHT	图例：\nA = 面积\nP = 周长\nS = 边长\nR = 半径\nB = 底边（宽）\nH = 高
1786191277	ui_text	Pi = 3.14159265...	Pi = 3.14159265……
757894878	ui_text	REGULAR SHAPES HAVE \nEQUAL SIDE LENGTHS\n  EX: SQUARES ARE \n  REGULAR QUADRILATERALS\n\nSOME FORMULAE HAVE BEEN \nAPPROXIMATED (~) FOR CLARITY	正多边形各边等长\n  例如：正方形是\n  正四边形\n\n为便于理解，部分公式\n使用了近似值（~）\n
189052509	ui_text	TRIANGLE\n3-SIDED\n\nA = B*H/2\nP = 3S (IF REGULAR)\n	三角形\n3 条边\n\nA = B*H/2\nP = 3S（正三角形）\n
1989098849	ui_text	RECTANGLE\n4-SIDED\n\nA = B*H\nP = 2B + 2H\n	矩形\n4 条边\n\nA = B*H\nP = 2B + 2H\n
1605748139	ui_text	REGULAR PENTAGON\n5-SIDED\n\nA =~ (S^2) * 1.72048\nP = 5S\n	正五边形\n5 条边\n\nA =~ (S^2) * 1.72048\nP = 5S\n
792435822	ui_text	REGULAR HEXAGON\n6-SIDED\n\nA =~ (S^2) * 2.59808\nP = 6S\n	正六边形\n6 条边\n\nA =~ (S^2) * 2.59808\nP = 6S\n
639032628	ui_text	REGULAR HEPTAGON\n7-SIDED\n\nA =~ (S^2) * 3.63391\nP = 7S\n	正七边形\n7 条边\n\nA =~ (S^2) * 3.63391\nP = 7S\n
590990523	ui_text	REGULAR OCTAGON\n8-SIDED\n\nA =~ (S^2) * 4.82843\nP = 8S\n	正八边形\n8 条边\n\nA =~ (S^2) * 4.82843\nP = 8S\n
161765924	ui_text	REGULAR NONAGON\n9-SIDED\n\nA =~ (S^2) * 6.18182\nP = 9S\n	正九边形\n9 条边\n\nA =~ (S^2) * 6.18182\nP = 9S\n
1631253942	ui_text	REGULAR DECAGON\n10-SIDED\n\nA =~ (S^2) * 7.69421\nP = 10S\n	正十边形\n10 条边\n\nA =~ (S^2) * 7.69421\nP = 10S\n
1829525758	ui_text	SPHERE\n\nV = (4/3) * (PI) * \n    (R^3)\nA = 4 * (PI) * \n    (R^2)\n	球体\n\nV = (4/3) * (PI) *\n    (R^3)\nA = 4 * (PI) *\n    (R^2)\n
1068874698	ui_text	KEY:\nV = VOLUME\nA = SURFACE AREA\nB = AREA OF BASE\nP = PERIMETER \n  OF BASE\nH = HEIGHT\nR = RADIUS	图例：\nV = 体积\nA = 表面积\nB = 底面积\nP = 底面周长\n  \nH = 高\nR = 半径
1455275405	ui_text	PRISM - 2 IDENTICAL, \n  PARALLEL BASES\n  EX: BOX = RECTANGULAR PRISM\n\nPYRAMID - SINGLE BASE, WITH\n  TRIANGULAR FACES THAT MEET\n  AT A SINGLE POINT, THE APEX\n  EX: SQUARE PYRAMID IS \n  SIMILAR TO THE GREAT PYRAMIDS OF GIZA	棱柱——有两个相同且\n  平行的底面\n  例如：长方体 = 四棱柱\n\n棱锥——只有一个底面，\n  各三角形侧面相交于\n  同一点，即顶点\n  例如：四棱锥的形状\n  类似吉萨大金字塔
237881170	ui_text	CUBE\n8 VERTICES\n12 EDGES\n6 FACES\n\nV = H^3\nA = 6*(H^2)\n	立方体\n8 个顶点\n12 条棱\n6 个面\n\nV = H^3\nA = 6*(H^2)\n
925251866	ui_text	PRISM\n\nV = B*H\nA = (2*B) + (P*H)	棱柱\n\nV = B*H\nA = (2*B) + (P*H)
1154286479	ui_text	PYRAMID\n\nV = (1/3)*B*H\nA = B + (1/2)*B*\n  (SLANT HEIGHT)	棱锥\n\nV = (1/3)*B*H\nA = B + (1/2)*B*\n  （斜高）
1822953892	ui_text	formula to graph a sphere:\nx^2 + y^2 + z^2 = r^2\nwhere R is the radius	球体的图像公式：\nx^2 + y^2 + z^2 = r^2\n其中 R 为半径
952682182	ui_text	ABSOLUTE VALUE: |A| = B\n  MAKES A NUMBER POSITIVE\n  \n  EX: \n  {SIG_003}| = 3\n  {SIG_N005}| = 5\n  {SIG_000}| = 0	绝对值：|A| = B\n  使一个数变为正数\n  \n  例如：\n  {SIG_003}| = 3\n  {SIG_N005}| = 5\n  {SIG_000}| = 0
1607146353	ui_text	LOGARITHM: LOG(A)(B) = C\n  THE EXPONENT TO WHICH\n  A NUMBER MUST BE RAISED TO EQUAL\n  ANOTHER NUMBER. \n\n  LOG(A)(B) = C IS THE SAME AS\n  A ^ C = B\n  THIS IS READ AS \n  "LOG BASE A OF B" = C\n\n  EX:\n  LOG(10)(100) = 2\n    BECAUSE 10 ^ 2 = 100\n  LOG(2)(8) = 3\n    BECAUSE 2 ^ 3 = 8\n\n  LOGARITHMS ARE UNDEFINED \n  FOR NEGATIVE VALUES\n  \n  EX:\n  LOG(5)(-1) = UNDEFINED\n  THERE IS NO VALUE FOR C WHERE \n  5 ^ C = -1\n \n  	对数：LOG(A)(B) = C\n  C 是使 A 的幂等于 B\n  所需的指数。\n\n  LOG(A)(B) = C 等价于\n  A ^ C = B\n  读作\n  “以 A 为底 B 的对数” = C\n\n  例如：\n  LOG(10)(100) = 2\n    因为 10 ^ 2 = 100\n  LOG(2)(8) = 3\n    因为 2 ^ 3 = 8\n\n  负数的对数\n  无定义\n  \n  例如：\n  LOG(5)(-1) = 无定义\n  不存在满足\n  5 ^ C = -1 的 C\n \n\n  
1522695424	ui_text	ADVANCED ARITHMETIC FUNCTIONS\n\nEXPONENT: A ^ B = C\n  WHERE C = \n  1 MULTIPLIED BY THE VALUE OF \n  A "B" TIMES\n\n  ALSO REFERRED TO AS "POWER" \n  "2 TO THE POWER OF 3" = 8\n\n  EX:\n  2 ^ 3 = 8\n  10 ^ 2 = 100\n  5 ^ 2 = 25 (5 SQUARED)\n  4 ^ 3 = 64 (4 CUBED)\n\n  ANY NUMBER TO THE POWER OF 0\n  IS ALWAYS = 1\n\n  EX:\n  6 ^ 0 = 1\n  0 ^ 0 = 1\n  -2 ^ 0 = 1\n\n\nSQUARE ROOT: SQRT(A) = A ^ (1/2)\n  THE SQUARE ROOT OF A NUMBER\n  IS THE NUMBER RAISED TO THE \n  POWER OF 1/2\n  \n  EX:\n  SQRT(25) = 5\n  SQRT(16) = 4\n  SQRT(0) = 0\n  \n  THE SQUARE  ROOT OF A NEGATIVE\n  NUMBER RESULTS IN A COMPLEX NUMBER\n\n\n  	高级算术函数\n\n指数：A ^ B = C\n  其中 C =\n  数值 A 自乘“B”次\n  \n\n  也称为“幂”\n  “2 的 3 次方” = 8\n\n  例如：\n  2 ^ 3 = 8\n  10 ^ 2 = 100\n  5 ^ 2 = 25（5 的平方）\n  4 ^ 3 = 64（4 的立方）\n\n  任意数的 0 次方\n  恒等于 1\n\n  例如：\n  6 ^ 0 = 1\n  0 ^ 0 = 1\n  -2 ^ 0 = 1\n\n\n平方根：SQRT(A) = A ^ (1/2)\n  一个数的平方根\n  等于这个数的\n  1/2 次方\n  \n  例如：\n  SQRT(25) = 5\n  SQRT(16) = 4\n  SQRT(0) = 0\n  \n  负数的平方根\n  会得到复数\n\n\n  
704778900	ui_text	The Atom is the smallest unit of matter that retains chemical properties. \n\n\n\n\n\n\n\n\nAn atom is composed of a combination of Protons, Neutrons, & Electrons. Protons and Neutrons are much larger and form the inner nucleus, or core of an atom. \n\nThe amount of protons & electrons determines the atom's element and the vast majority of its chemical properties. The proton count is usually the same as the electron count. \n\nAtoms with other numbers of neutrons are referred to as Isotopes. \n\n\n\n	原子是保留物质化学性质的最小单位。\n\n\n\n\n\n\n\n\n原子由质子、中子和电子共同组成。质子和中子大得多，共同构成内部的原子核，也就是原子的核心。\n\n质子和电子的数量决定原子属于何种元素，也决定其绝大多数化学性质。质子数通常与电子数相同。\n\n中子数不同的原子称为同位素。\n\n\n\n
1437268921	ui_text	Proton	质子
275030151	ui_text	Neutron	中子
403558409	ui_text	Electron	电子
43608499	ui_text	Nucleus\n	原子核\n
530790771	ui_text	~240,000 kilometers	约 240,000 千米
1687917735	ui_text	<u>Unit Conversions:</u>	<u>单位换算：</u>
51820598	ui_text	Distance	距离
1138808762	ui_text	8^27 * 1.48317654 filogram	8^27 * 1.48317654 Filogram
1633880762	ui_text	Mass of 8^29 atoms of Iron-56	8^29 个铁-56 原子的质量
509788195	ui_text	1 Filogram = 14.37218841684362 kilograms	1 Filogram = 14.37218841684362 千克
757120393	ui_text	Duration of each Signal	每个信号的持续时间
694160324	ui_text	Half-Life of Helium-6	氦-6 的半衰期
840734031	ui_text	1 Helisec = 	1 Helisec = 
1091744761	ui_text	Distance light travels in 1  	光在 1 个时间单位内传播的距离
1215302638	ui_text	8^9 miniheters	8^9 Miniheter
869355573	ui_text	1 Heter = 	1 Heter = 
969213748	ui_text	1 Heter = 241,908,530.21 meters	1 Heter = 241,908,530.21 米
504371494	ui_text	Mass	质量
214350438	ui_text	1 MFG = ~8.3 Earth masses	1 MFG = 约 8.3 个地球质量
1632180016	ui_text	Distance light travels in 1/8^9	光在 1/8^9 个时间单位内传播的距离
1130745831	ui_text	1 Miniheter = 1.802359001408219 meters	1 Miniheter = 1.802359001408219 米
1403828723	ui_text	Time\n	时间\n
1510337154	ui_text	Blackhole	黑洞
1614482487	ui_text	Galaxy	星系
1558840735	ui_text	Moon	卫星
1539706555	ui_text	Neutron Star	中子星
1480230040	ui_text	Planet	行星
2095220294	ui_text	Star	恒星
705129852	ui_text	Supernova	超新星
1379010882	ui_text	White Dwarf Star	白矮星
880373706	ui_text	Blackhole - An astronomical body so dense that nothing can escape its gravitational pull. \n\n\n\n\n\nThe boundary of no escape is the event horizon. \n\n\n\nThough predicted in Einstein's theory of general relativity, the first blackhole was only detected this year. \n\n\n\nOnly the largest stars have a sufficient mass to become a blackhole. 	黑洞——密度极高的天体，任何物质都无法逃离其引力。\n\n\n\n\n\n无法逃脱的边界称为事件视界。\n\n\n\n尽管爱因斯坦的广义相对论预言了黑洞，但直到今年，人们才首次探测到黑洞。\n\n\n\n只有质量最大的恒星才足以演化为黑洞。 
988993910	ui_text	(Astronomer's Note: Cygnus X-1 may be a blackhole. Still under investigation)	（天文学家注：天鹅座 X-1 可能是黑洞，仍在调查）
312316231	ui_text	(Astronomer's Note: Nothing, not even light can escape)	（天文学家注：任何东西都无法逃脱，连光也不行）
1831413693	ui_text	Definition of Life	生命的定义
1914256878	ui_text	Photosynthesis & Respiration	光合作用与呼吸作用
1312345428	ui_text	Chemical Bonding - The prolonged association of atoms that share electrons. \n\nAll chemicals are the result of chemical bonding. \n\nThe most common categories of chemical bonding are: \n1. Covalent\n2. Ionic\n3. Metallic\n\nCovalent - Covalent Bonds share electrons. \n   Example: H2O - Water. \n   The electron supplied by each Hydrogen atom is shared amongst the 3 atoms. \n\nIonic - Ionic Bonds share electrons where one atom nearly completely takes or gives an electron from the other. \n   Example: NaCl - Tablesalt\n   Sodium's singular valence electron (electron that can be shared in chemical bonds) is taken by chlorine.\n\nMetallic - Metallic Bonds consist of free-moving electrons that move from atom to atom. \n   Example: Fe - Iron\n   In pure iron, electrons move freely from atom to atom. 	化学键——原子通过共享电子形成的长期结合。\n\n所有化学物质都是化学键结合的结果。\n\n最常见的化学键分为：\n1. 共价键\n2. 离子键\n3. 金属键\n\n共价键——共价键共享电子。\n   例如：H2O——水。\n   每个氢原子提供的电子由三个原子共享。\n\n离子键——形成离子键时，一个原子会近乎完全夺取另一个原子的电子，或将电子交给对方。\n   例如：NaCl——食盐\n   钠原子唯一的价电子（可参与化学键共享的电子）会被氯夺走。\n\n金属键——金属键由可在原子间自由移动的电子构成。\n   例如：Fe——铁\n   在纯铁中，电子可在原子之间自由移动。 
31294380	ui_text	Chemical Compounds are composed of atoms. \n\nAn individual instance of a chemical compound is a molecule. \n\nFor example: 1 molecule of water contains 2 Hydrogen atoms and 1 Oxygen atom, so its formula is H2O. \n\nIn a chemical reaction, if 2 water molecules are needed to balance the equation, then this is represented as 2H2O.	化合物由原子构成。\n\n一个单独的化合物粒子就是分子。\n\n例如：一分子水含 2 个氢原子和 1 个氧原子，因此化学式为 H2O。\n\n在化学反应中，如果配平方程式需要 2 个水分子，就写作 2H2O。
747613942	ui_text	Chemical Reaction - A process that transforms a set of reactants into a set of products, where the reactants and products are elements or compounds made of elements. \n\nChemical reactions are balanced, so the same number of an atom will be present in the reactants and the products, whether or not it is part of a compound. \n\nHere are some common chemical reactions: \n\nSynthesis of Water\n    \n   2H2 + O2 => 2H2O\n\n2 molecules of hydrogen react with 1 molecule of oxygen gas to form 2 molecules of water. \n\nDecomposition of Carbonic Acid\n\n   H2CO3 => CO2 + H2O\n\n1 molecule of carbonic acid decomposes into 1 molecule of water and 1 molecule of carbon dioxide. \n\nOxidation of Iron to form rust\n\n   4Fe + 3O2 => 2Fe2O3\n\n4 Iron atoms react with 3 molecules of oxygen gas to form 2 molecules of iron oxide (rust). \n\nSynthesis of Table salt\n\n   2Na + Cl2 => 2NaCl\n\n2 Sodium atoms react with 1 molecule of chlorine gas to form 2 molecules of sodium chloride (table salt).\n	化学反应——一组反应物转化为一组生成物的过程；反应物和生成物都是元素或由元素组成的化合物。\n\n化学反应必须配平，因此无论原子是否属于化合物，反应物与生成物中同种原子的数量都相同。\n\n下面是一些常见的化学反应：\n\n水的合成\n    \n   2H2 + O2 => 2H2O\n\n2 分子氢气与 1 分子氧气反应，生成 2 分子水。\n\n碳酸分解\n\n   H2CO3 => CO2 + H2O\n\n1 分子碳酸分解成 1 分子水和 1 分子二氧化碳。\n\n铁氧化形成铁锈\n\n   4Fe + 3O2 => 2Fe2O3\n\n4 个铁原子与 3 分子氧气反应，生成 2 分子氧化铁（铁锈）。\n\n食盐的合成\n\n   2Na + Cl2 => 2NaCl\n\n2 个钠原子与 1 分子氯气反应，生成 2 分子氯化钠（食盐）。\n
1260914071	ui_text	<u>Common Compounds</u>\n\nFormat:\n<u>Common Name</u>\nChemical Formula\nWritten Formula (Atomic Numbers)\nCommon State of Matter (at room temperature & Pressure)\n\n<u>Water</u>\nH2O\n2 Hydrogen (atomic number 1), 1 Oxygen (8)\nLiquid (often solid & gas)\n\n<u>Carbon Dioxide</u>\nCO2\n1 Carbon (6), 2 Oxygen (8)\nGas\n\n<u>Ammonia</u>\nNH3\n1 Nitrogen (7), 3 Hydrogen (1)\nGas\n\n<u>Hydrogen Gas</u>\nH2\n2 Hydrogen (1)\nGas\n\n<u>Helium</u>\nHe\n1 Helium (2) (Noble, rarely bonds)\nGas\n\n<u>Oxygen Gas</u>\nO2\n2 Oxygen (8)\nGas\n\n<u>Ozone</u>\nO3\n3 Oxygen (8)\nGas\n\n<u>Nitrogen Gas</u> \nN2\n2 Nitrogen (7)\nGas\n\n<u>Hydrogen Peroxide</u>\nH2O2\n2 Hydrogen (1), 2 Oxygen (8)\nLiquid\n\n<u>Iron</u>\nFe\n1 Iron (26)\nSolid\n\n<u>Rust (Iron Oxide)</u> \nFe2O3\n2 Iron (26), 3 Oxygen (8)\nSolid\n\n<u>Aluminum</u>\nAl\n1 Aluminum (13)\nSolid\n\n<u>Aluminum Oxide</u>\nAl2O3\n2 Aluminum (13), 3 Oxygen (8)\nSolid\n\n<u>Copper</u>\nCu\n1 Copper (29)\nSolid\n\n<u>Copper (II) Oxide</u>\nCuO\n1 Copper (29), 1 Oxygen (8)\nSolid\n\n<u>Copper (I) Oxide</u>\nCu2O\n2 Copper (29), 1 Oxygen (8)\nSolid\n\n<u>Table Salt</u>\nNaCl\n1 Sodium (11), 1 Chlorine (17)\nSolid\n\n<u>Potassium Nitrate</u>\nKNO3\n1 Potassium (19), 1 Nitrogen (7), 3 Oxygen (8)\nSolid\n\n<u>Sulfuric Acid</u>\nH2SO4\n2 Hydrogen (1), 1 Sulfur (16), 4 Oxygen (8)\nLiquid\n\n<u>Hydrochloric Acid</u>\nHCl\n1 Hydrogen (1), 1 Chlorine (17)\nLiquid\n\n<u>Methane</u>\nCH4\n1 Carbon (6), 4 Hydrogen (1)\nGas\n\n<u>Ethane</u>\nC2H6\n2 Carbon (6), 6 Hydrogen (1)\nGas\n\n<u>Propane</u>\nC3H8\n3 Carbon (6), 8 Hydrogen (1)\nGas\n\n<u>Glucose</u>\nC6H12O6\n6 Carbon (6), 12 Hydrogen (1), 6 Oxygen (8)\nSolid\n\n<u>Ethanol</u>\nC2H5OH\n2 Carbon (6), 6 Hydrogen (1), 1 Oxygen (8)\nLiquid\n\n\n\n	<u>常见化合物</u>\n\n格式：\n<u>常用名</u>\n化学式\n组成（原子序数）\n常见物态（室温、常压下）\n\n<u>水</u>\nH2O\n2 个氢（原子序数 1）、1 个氧（8）\n液态（也常见固态和气态）\n\n<u>二氧化碳</u>\nCO2\n1 个碳（6）、2 个氧（8）\n气态\n\n<u>氨</u>\nNH3\n1 个氮（7）、3 个氢（1）\n气态\n\n<u>氢气</u>\nH2\n2 个氢（1）\n气态\n\n<u>氦</u>\nHe\n1 个氦（2）（惰性，极少成键）\n气态\n\n<u>氧气</u>\nO2\n2 个氧（8）\n气态\n\n<u>臭氧</u>\nO3\n3 个氧（8）\n气态\n\n<u>氮气</u>\nN2\n2 个氮（7）\n气态\n\n<u>过氧化氢</u>\nH2O2\n2 个氢（1）、2 个氧（8）\n液态\n\n<u>铁</u>\nFe\n1 个铁（26）\n固态\n\n<u>铁锈（氧化铁）</u>\nFe2O3\n2 个铁（26）、3 个氧（8）\n固态\n\n<u>铝</u>\nAl\n1 个铝（13）\n固态\n\n<u>氧化铝</u>\nAl2O3\n2 个铝（13）、3 个氧（8）\n固态\n\n<u>铜</u>\nCu\n1 个铜（29）\n固态\n\n<u>氧化铜</u>\nCuO\n1 个铜（29）、1 个氧（8）\n固态\n\n<u>氧化亚铜</u>\nCu2O\n2 个铜（29）、1 个氧（8）\n固态\n\n<u>食盐</u>\nNaCl\n1 个钠（11）、1 个氯（17）\n固态\n\n<u>硝酸钾</u>\nKNO3\n1 个钾（19）、1 个氮（7）、3 个氧（8）\n固态\n\n<u>硫酸</u>\nH2SO4\n2 个氢（1）、1 个硫（16）、4 个氧（8）\n液态\n\n<u>盐酸</u>\nHCl\n1 个氢（1）、1 个氯（17）\n液态\n\n<u>甲烷</u>\nCH4\n1 个碳（6）、4 个氢（1）\n气态\n\n<u>乙烷</u>\nC2H6\n2 个碳（6）、6 个氢（1）\n气态\n\n<u>丙烷</u>\nC3H8\n3 个碳（6）、8 个氢（1）\n气态\n\n<u>葡萄糖</u>\nC6H12O6\n6 个碳（6）、12 个氢（1）、6 个氧（8）\n固态\n\n<u>乙醇</u>\nC2H5OH\n2 个碳（6）、6 个氢（1）、1 个氧（8）\n液态\n\n\n\n
163984179	ui_text	Chemical Bonding	化学键
1877342794	ui_text	Chemical Compounds	化合物
1930113560	ui_text	Chemical Reactions	化学反应
1844965123	ui_text	Common Compounds	常见化合物
1705668856	ui_text	Elemental Abundances	元素丰度
1870280637	ui_text	Periodic Table	元素周期表
1000545779	ui_text	States of Matter	物态
1515980645	ui_text	Valence Electrons	价电子
618633133	ui_text	The Pythagorean Theorem is a related formula, useful for finding the hypotenuse side length of a triangle. \n\nWhere c is the hypotenuse length\nand a and b are the other sides:\n\n\n           a + b = c	勾股定理是一个相关公式，可用于求三角形斜边的长度。\n\n其中 c 为斜边长度，\na 和 b 为另外两条边：\n\n\n           a + b = c
1732097048	ui_text	Distance (Euclidean Distance) measures the length of a line segment between 2 points. \n\nWhere point 1 has values (x1, y1)\nand point 2 has values (x2, y2)\nthe distance formula is:\n\n\nd =   (x1 - x2) + (y1 - y2)	距离（欧几里得距离）用于度量两点间线段的长度。\n\n点 1 的坐标为 (x1, y1)，\n点 2 的坐标为 (x2, y2)，\n距离公式为：\n\n\nd =   (x1 - x2) + (y1 - y2)
1324223603	ui_text	\n\n\n\n\n\n\n\nBelow is a non-exhaustive list of the descriptions, attributes, and processes that help define life. \n\n1. Homeostasis: - Self-regulation\n2. Organization - Composed of units (cells for all terrestrial life)\n3. Metabolism - Transformation of energy to and from chemical components\n4. Growth - Transformation of external energy and matter to internal matter\n5. Response: - Respond to external stimuli\n6. Evolution - Adaptation by natural selection of fit traits\n7. Reproduction - Production of new individuals\n8. Programming - Encoding of information\n9. Organic - Composed of carbon-based molecules\n10. Autonomous - Performs tasks\n11. Entropy Reduction - Internally, life reduces or maintains entropy, unlike other matter that increases entropy. 	\n\n\n\n\n\n\n\n以下列出一份并不穷尽的描述、属性和过程，它们有助于定义生命。\n\n1. 内稳态——自我调节\n2. 组织——由单位构成（地球生命均由细胞构成）\n3. 新陈代谢——能量与化学成分之间的转化\n4. 生长——将外界能量和物质转化为内部物质\n5. 反应——对外界刺激作出反应\n6. 演化——通过自然选择保留适应性状\n7. 生殖——产生新个体\n8. 编程——信息编码\n9. 有机——由含碳分子构成\n10. 自主——自行执行任务\n11. 熵减——生命会在内部降低或维持熵，不同于熵不断增加的其他物质。
310967369	ui_text	(Programmer's Note: life does not require all of these conditions to be met. These are different perspectives from different disciplines, ranging from biology, chemistry, physics, computer science, and philosophy)	（程序员注：生命不必满足所有这些条件。它们是不同学科从各自角度提出的看法，涉及生物学、化学、物理学、计算机科学和哲学）
839815903	ui_text	(Programmer's note: Life is hard to define)	（程序员注：生命很难定义）
2026515542	ui_text	Electron - The negatively charged subatomic particle found orbiting an atom's nucleus. \n\nElectrons orient in shells, depending on the size of the atom. Electrons in outer shells are able to exchange with other atoms. This is chemical bonding, which is what makes all chemicals and compounds in the universe, including water. \n\nElectrons that are able to exchange with other atoms are called Valence Electrons. The periodic table organizes elements into columns based on an atom's number of valence electrons. \n\nIn Group 1 (the leftmost column), each element only has 1 valence electron with which it can bond. \n\nMass: ~0.00054858 Daltons\nElectrons are approximately 1/1836 the size of a proton. This is negligible in mass calculations. \n\nCharge: -1 (Negative)\n	电子——在原子核外运动、带负电的亚原子粒子。\n\n电子会根据原子的大小分布在不同电子层中。外层电子能够与其他原子交换。这就是化学键，它构成了宇宙中的所有化学物质和化合物，包括水。\n\n能够与其他原子交换的电子称为价电子。元素周期表按照原子的价电子数将元素排列成列。\n\n第 1 族（最左一列）中的每种元素都只有 1 个可参与成键的价电子。\n\n质量：约 0.00054858 道尔顿\n电子的质量约为质子的 1/1836，在质量计算中可以忽略。\n\n电荷：-1（负）\n
758695161	ui_text	Universal Abundance: Artificialll	宇宙丰度：人造
836566562	ui_text	Isotopes:	同位素：
416103249	ui_text	Atomic Mass: 400	原子质量：400
543609686	ui_text	Cadengen	卡登根
1988909162	ui_text	Ch	Ch
1054716548	ui_text	Protons: 119	质子：119
890943118	ui_text	Chemical elements naturally exist in different quantities throughout the universe. \n\nBelow is the top 20 most abundant elements, in decreasing abundance, with their atomic number and relative abundance.\n \n(Sorted by mole fraction, counting atoms, as opposed to counting total atomic mass): \n\n1... Hydrogen....(1) - 75%\n2... Helium......(2) - 23%\n3... Oxygen......(8) - 1%\n4... Carbon......(6) - 0.5% \n5... Neon.......(10) - 0.13%\n6... Iron.......(26) - 0.11%\n7... Nitrogen....(7) - 0.1%\n8... Silicon....(14) - 0.07%\n9... Magnesium..(12) - 0.059%\n10.. Sulfur.....(16) - 0.05%\n11.. Argon......(18) - 0.02%\n12.. Calcium....(20) - 0.07%\n13.. Nickel.....(28) - 0.06%\n14.. Aluminum...(13) - 0.05%\n13.. Sodium.....(11) - 0.02%\n14.. Chromium...(24) - 0.0015%\n15.. Manganese..(25) - 0.0008%\n16.. Phosphorus.(15) - 0.0007%\n17.. Cobalt.....(27) - 0.0003%\n18.. Titanium...(22) - 0.0003%\n19.. Potassium..(19) - 0.0003%\n20.. Vanadium...(23) - 0.0001%\n\nHydrogen and Helium (elements 1 and 2) alone compose >98% of all matter in the universe. \n\nSmaller elements are typically easier to create through fusion. Meanwhile, some elements exist in more stable structures, so they are more abundant regardless. Atoms with even numbers of protons, an even atomic number, are also typically more abundant. \n\nFor example, Oxygen is far more abundant than Lithium. (There are many more Oxygen atoms than Lithium atoms in the universe), even though Oxygen atoms have 8 protons, while Lithium atoms have 3. \n	化学元素在宇宙中的天然含量各不相同。\n\n以下按丰度从高到低列出丰度最高的 20 种元素，并标明原子序数与相对丰度。\n \n（按原子数的摩尔分数排序，而非按总原子质量）：\n\n1... 氢........(1) - 75%\n2... 氦........(2) - 23%\n3... 氧........(8) - 1%\n4... 碳........(6) - 0.5%\n5... 氖.......(10) - 0.13%\n6... 铁.......(26) - 0.11%\n7... 氮........(7) - 0.1%\n8... 硅.......(14) - 0.07%\n9... 镁.......(12) - 0.059%\n10.. 硫.......(16) - 0.05%\n11.. 氩.......(18) - 0.02%\n12.. 钙.......(20) - 0.07%\n13.. 镍.......(28) - 0.06%\n14.. 铝.......(13) - 0.05%\n13.. 钠.......(11) - 0.02%\n14.. 铬.......(24) - 0.0015%\n15.. 锰.......(25) - 0.0008%\n16.. 磷.......(15) - 0.0007%\n17.. 钴.......(27) - 0.0003%\n18.. 钛.......(22) - 0.0003%\n19.. 钾.......(19) - 0.0003%\n20.. 钒.......(23) - 0.0001%\n\n仅氢和氦（1、2 号元素）就构成了宇宙中超过 98% 的物质。\n\n较轻元素通常更容易通过聚变产生。同时，一些元素具有更稳定的结构，因此不论如何都更为丰富。质子数为偶数、即原子序数为偶数的原子通常也更丰富。\n\n例如，氧远比锂丰富。（宇宙中的氧原子远多于锂原子。）尽管氧原子有 8 个质子，而锂原子只有 3 个。\n
896902572	ui_text	Galaxy - A collection of stars, star systems, and dust that is bound by gravity. \n\n\n\n\nGalaxies can contain thousands, or millions of stars. \n\nThere are more than thousands of galaxies. Astronomers are currently uncovering new ones.\n\nThere are 3 main types of galaxies, defined by their shape:\n1. Spiral\n2. Elliptical\n3. Irregular	星系——由引力束缚在一起的恒星、恒星系统和尘埃集合。\n\n\n\n\n星系可以包含数千乃至数百万颗恒星。\n\n宇宙中有成千上万个星系，天文学家目前仍在发现新的星系。\n\n星系按形状主要分为三类：\n1. 旋涡星系\n2. 椭圆星系\n3. 不规则星系
